TOI,TIC,Magnitude,20 Period,120 Period,20 Depth,20 Error,120 Depth,120 Error
2184.01,176956893,11.4057,6.914191419141915,6.912042194318442,0.0018132306780429073,0.06442053572410401,0.0015327949120207754,0.05492995436538897
2194.01,271478281,7.4259,15.350735073507352,15.348439074330471,0.0008726738185693229,0.030159636919769216,0.0007778598862440573,0.03739145128304846
2195.01,24695044,10.9916,4.162466246624662,4.163697827928607,0.007424265810354843,0.02019428210694637,0.007268551030739161,0.019200181735665033
220.01,150098860,9.6878,10.676117611761176,10.715555308906229,0.0008366441748475796,0.08517309305119654,0.0006604013185095313,0.11203651027308488
2202.01,358107516,12.173,11.807230723072308,11.638252326582794,0.01436722934398563,0.025660827744838407,0.014957598101435226,0.02787092066746095
2215.01,425561347,9.977,6.258925892589259,9.38305527222389,0.0023760688737782813,0.016934783435753713,0.003542714622651883,0.03356315550186226
2328.01,394287035,11.584,17.55835583558356,21.39948724845481,0.010044100922702347,0.02867134877703348,0.0011269252309101601,0.2725881688335867
233.01,415969908,11.3018,11.670717071707172,11.667305974521843,0.0021547310075156613,0.09514261777463763,0.0019700179025413903,0.09695346414647629
235.01,280095254,9.4688,10.093009300930094,10.09716111125064,0.0016107195810293284,0.04864322979767431,0.0023987850569437224,0.041307001033309775
2373.01,332558858,12.5882,13.343984398439844,13.344748673787272,0.009469525561682287,0.04062430485115062,0.009205761705617488,0.039807117210933045
2387.01,237885040,11.8933,5.662166216621662,5.659359050216453,0.006286399576759585,0.03871256592810258,0.007298991724629665,0.043112359371738455
2401.01,11521555,9.0982,5.866936693669367,5.872559398154038,0.002202096519691641,0.017729253191791108,0.0018621374956173636,0.030177072396483318
2416.01,237922465,12.4333,8.277377737773778,8.272435884452532,0.00644859362425914,0.04045848217011263,0.006535794896009232,0.039952213474766546
245.01,154618248,8.5509,7.505100510051005,7.447985662652674,0.002003190795422232,0.009827299715142642,0.0031814266505759835,0.009899388826783746
283.01,382626661,9.6768,10.470052900879647,17.622712271227122,0.0004455823585141526,0.0927225667610674,0.0007013912990336252,0.09140673722036378
318.01,206352378,13.2316,3.7470747074707473,3.745768501242563,0.018147962743523028,0.030344330237370255,0.01799889960162745,0.033890040813312615
327.01,206669860,13.4573,10.052055205520553,10.05251510749635,0.009240930802173216,0.07917844495209246,0.009814081269588718,0.08023494785063894
328.01,139357541,12.7703,4.4783978397839785,4.379546573019137,0.0036526387677664313,0.05156074306264106,0.004520178298409755,0.04422504208415637
376.01,144301273,12.4502,2.7505250525052505,2.7507514252775414,0.010333442983860412,0.03043911049917461,0.010394430504387561,0.030612240599021324
476.01,156987351,8.8742,3.0625562556255628,3.062996623694773,0.005380064060914195,0.009875178316354271,0.005684380009984748,0.016280961593471706
515.01,366622912,13.7988,3.1132613261326134,3.115200786505293,0.017437065919718515,0.0313214226957216,0.01901647909065781,0.034034954083194686
533.01,309791156,10.9621,19.57680768076808,19.57603937711503,0.001511908875284196,0.07456416182909908,0.0015889498818864515,0.08284597226666211
554.01,407966340,6.4386,7.042904290429044,7.043492468058688,0.00023502829935243745,0.03490029715761451,0.00029158734925330607,0.04492559155077722
560.01,101011575,8.5925,3.999849759953492,6.853735373537353,0.0009656836475524309,0.018429012683756556,0.0011386006244546323,0.03264186287898982
573.01,296780789,12.519,13.578007800780078,13.575787979337989,0.11317700528856542,0.016256410140096433,0.11332516558438449,0.04445455449451761
601.01,141363913,9.9223,3.477947794779478,3.477618733970607,0.0010163007739759753,0.0476126086318185,0.0009800187405212505,0.0586830248884271
616.01,145879095,9.9794,2.805130513051305,2.8056757971026625,0.0027645408522322975,0.016873491081909466,0.0024518057633020887,0.02670862773199164
622.01,83092282,8.5615,6.403240324032404,6.404181957349652,0.0033850554614134488,0.008878109280300304,0.00361615679285285,0.01406272584023182
658.01,48476907,9.5359,4.718271827182718,4.719171242056699,0.0016584473360785395,0.045493666890019706,0.0013083003353716305,0.07035146601103778
659.01,48476908,10.245,4.718271827182718,4.719171242056699,0.0016584473360785395,0.045493666890019706,0.0013083003353716305,0.07035146601103778
681.01,410450228,10.6845,15.204470447044706,20.495499842513507,0.005699279752574043,0.03068837265518236,0.000813470458012901,0.21875406341199602
699.01,149302744,9.8106,13.632613261326131,11.016127287796284,0.0005982292260575259,0.09475344786318161,0.00026594656885576694,0.14610215397018467
721.01,38571020,10.1805,11.932043204320433,12.396246532844104,0.0005429658961895015,0.09953540023838092,0.0003243123764308588,0.17002451215500672
722.01,38509907,11.9755,8.92383531782521,15.319531953195318,0.002461653992900797,0.09982492118324603,0.0011862748744264095,0.15407711408907773
738.01,260304800,12.7474,3.440894089408941,3.440201873472676,0.007003305475345324,0.04117796280651901,0.007257453730420011,0.03438686506529001
739.01,279425357,11.6049,9.01845184518452,9.014438865128636,0.0037587889736993745,0.08292713730908181,0.00236741694399318,0.050110696639120496
777.01,334305570,9.3712,8.3007800780078,8.298918393189453,0.002196615895457875,0.017138652000625712,0.002273541437666212,0.027457311809339788
