System,Format,Type,Magnitude,Period,Time,Duration,Depth,Ratio
1720.01,20sec,KP,10.4467,2.615961596159616,2939.2613676915817,0.1,0.0101621090835429,1.088686331394905
356473034.0,120sec, ,,2.616208020442008,2939.263147986617,0.1,0.0110633492573971,
1721.01,20sec,KP,10.1653,4.125412541254125,2943.3970154282365,0.15,0.0078564134732526,0.9870513288398778
51234631.0,120sec, ,,4.125400658877768,2943.3951404729246,0.15,0.0077546833586895,
185.01,20sec,KP,8.8287,0.9407440744074408,2088.7976359639324,0.1,0.0082449800416063,1.009224952437639
100100827.0,120sec, ,,0.9416621455124808,2088.788214685079,0.1,0.0083210395903395,
190.01,20sec,KP,9.6411,10.01890189018902,2089.0768090737074,0.2,0.0067282936187748,0.986457436750299
166739520.0,120sec, ,,10.019928770554822,2089.0773877950865,0.2,0.00663717527688,
1900.01,20sec,KP,13.2554,3.056705670567057,2145.467510539325,0.1,0.0094890044471839,1.0277513622427896
178879588.0,120sec, ,,3.057502374899956,2145.468089264659,0.1,0.0097523372469211,
1901.01,20sec,KP,13.1758,1.3658865886588658,2256.449322981579,0.1,0.0149924734973307,1.0449256733326064
19684256.0,120sec, ,,1.3665020867523296,2256.4449016971344,0.1,0.0156660204641195,
1902.01,20sec,KP,13.174,1.6096609660966097,2309.5073236327507,0.05,0.0104258193546052,1.1195481577158524
272212970.0,120sec, ,,1.6093672823627996,2309.511837575505,0.05,0.0116722068511266,
1903.01,20sec,KP,11.8831,3.8406840684068406,2146.646842360902,0.2,0.0056504325580892,1.0354207181909345
77156657.0,120sec, ,,3.842664149403239,2146.6374210797167,0.2,0.0058505749373862,
1904.01,20sec,KP,11.1138,4.324332433243324,2310.32206636995,0.15,0.0057763336335718,1.0349001809142169
272213425.0,120sec, ,,4.323959083577124,2310.3240801655425,0.15,0.0059779287224044,
1906.01,20sec,KP,11.5688,9.623012301230125,2289.4519617403857,0.15,0.0078249351456531,1.0750096634967892
308098254.0,120sec, ,,9.619660840971584,2289.4553655771774,0.15,0.0084118808978127,
1907.01,20sec,KP,10.7316,5.478847884788479,2310.8727229011365,0.2,0.0071935541695052,1.083600933405175
453789494.0,120sec, ,,5.479555111226694,2310.8715424696056,0.2,0.0077949420125765,
1909.01,20sec,KP,11.3187,4.152715271527153,2177.3745164005345,0.05,0.0090204788764945,1.0342513718411908
232038798.0,120sec, ,,4.152649243322173,2177.375095119815,0.05,0.0093294426526789,
191.01,20sec,KP,9.1468,8.159565461496644,2093.2041192093147,0.15,0.0126139635078781,1.0128800940849612
183532609.0,120sec, ,,8.158415841584159,2093.204697923476,0.15,0.0127764325446438,
